"No.","Time","Source","Destination","Protocol","Length","Info"
"3854","111.571813","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3307668 Win=63712 Len=0 TSval=46745200 TSecr=595557475"
"3855","111.573165","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3856","111.573223","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3309116 Win=63712 Len=0 TSval=46745200 TSecr=595557475"
"3857","111.574575","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3858","111.574634","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3310564 Win=63712 Len=0 TSval=46745200 TSecr=595557475"
"3859","111.575965","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3860","111.580377","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3312012 Win=63712 Len=0 TSval=46745204 TSecr=595557475"
"3861","111.580495","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3314908 Win=63712 Len=0 TSval=46745204 TSecr=595557482"
"3862","111.581741","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3863","111.583098","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3864","111.584394","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3865","111.584543","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3317804 Win=63712 Len=0 TSval=46745205 TSecr=595557482"
"3866","111.585822","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3867","111.587053","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3868","111.588289","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3869","111.640140","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3320700 Win=63712 Len=0 TSval=46745205 TSecr=595557482"
"3870","111.641490","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3871","111.642718","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3872","111.821842","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3323596 Win=63712 Len=0 TSval=46745227 TSecr=595557505"
"3873","111.821907","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3326492 Win=63712 Len=0 TSval=46745228 TSecr=595557505"
"3874","111.823232","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3875","111.824470","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3876","111.825950","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3877","111.827208","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3878","111.827270","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3329388 Win=63712 Len=0 TSval=46745228 TSecr=595557506"
"3879","111.827344","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3332284 Win=63712 Len=0 TSval=46745229 TSecr=595557506"
"3880","111.828661","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3881","111.829898","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3882","111.831134","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3883","111.832394","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3884","112.040280","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3333732 Win=63712 Len=0 TSval=46745233 TSecr=595557506"
"3885","112.041630","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3886","112.041693","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3336628 Win=63712 Len=0 TSval=46745235 TSecr=595557512"
"3887","112.043046","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3888","112.044282","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3889","112.387420","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3348212 Win=63712 Len=0 TSval=46745258 TSecr=595557530"
"3890","112.388794","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3891","112.388849","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3351108 Win=62264 Len=0 TSval=46745281 TSecr=595557552"
"3892","112.390099","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3893","112.391333","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3894","112.392570","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3895","112.393805","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3896","112.395036","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3897","112.396274","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3898","112.396361","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3352556 Win=63712 Len=0 TSval=46745285 TSecr=595557552"
"3899","112.397613","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3900","112.398844","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3901","112.400083","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3902","112.401314","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3903","112.402551","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3904","112.613028","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3355452 Win=63712 Len=0 TSval=46745312 TSecr=595557587"
"3905","112.614381","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3906","112.615616","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3907","112.753278","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3358348 Win=63712 Len=0 TSval=46745313 TSecr=595557587"
"3908","112.754634","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3909","112.754781","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3361244 Win=63712 Len=0 TSval=46745313 TSecr=595557587"
"3910","112.756054","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3911","112.757290","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3912","112.758534","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3913","113.066251","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745317 TSecr=595557587"
"3914","113.067617","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3915","113.073290","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#1] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745332 TSecr=595557587"
"3916","113.073781","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#2] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745332 TSecr=595557587"
"3917","113.076075","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#3] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745345 TSecr=595557587"
"3918","113.076198","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#4] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745345 TSecr=595557587"
"3919","113.076299","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#5] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745346 TSecr=595557587"
"3920","113.076459","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#6] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745346 TSecr=595557587"
"3921","113.077976","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Fast Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"3922","113.416996","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3913#7] 33397 > http [ACK] Seq=748 Ack=3362692 Win=63712 Len=0 TSval=46745379 TSecr=595557587"
"3923","113.418353","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3924","113.418416","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3364140 Win=62264 Len=0 TSval=46745379 TSecr=595557655"
"3925","113.419765","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Out-Of-Order] Continuation or non-HTTP traffic[Packet size limited during capture]"
"3926","113.421001","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3927","113.771434","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3924#1] 33397 > http [ACK] Seq=748 Ack=3364140 Win=62264 Len=0 TSval=46745411 TSecr=595557655"
"3928","113.771551","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3365588 Win=60816 Len=0 TSval=46745412 TSecr=595557690"
"3929","113.772794","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3930","113.774150","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Out-Of-Order] Continuation or non-HTTP traffic[Packet size limited during capture]"
"3931","113.775457","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3932","113.775504","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3928#1] 33397 > http [ACK] Seq=748 Ack=3365588 Win=60816 Len=0 TSval=46745413 TSecr=595557690"
"3933","113.776843","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3934","113.962432","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3928#2] 33397 > http [ACK] Seq=748 Ack=3365588 Win=60816 Len=0 TSval=46745447 TSecr=595557690"
"3935","113.963773","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3936","113.969309","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3367036 Win=59368 Len=0 TSval=46745448 TSecr=595557725"
"3937","113.970635","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"3938","113.971876","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3939","114.086994","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3936#1] 33397 > http [ACK] Seq=748 Ack=3367036 Win=59368 Len=0 TSval=46745448 TSecr=595557725"
"3940","114.087098","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3936#2] 33397 > http [ACK] Seq=748 Ack=3367036 Win=59368 Len=0 TSval=46745448 TSecr=595557725"
"3941","114.088349","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3942","114.089582","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3943","114.207891","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3936#3] 33397 > http [ACK] Seq=748 Ack=3367036 Win=59368 Len=0 TSval=46745466 TSecr=595557725"
"3944","114.208011","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3368484 Win=57920 Len=0 TSval=46745467 TSecr=595557745"
"3945","114.209259","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3946","114.210516","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Out-Of-Order] Continuation or non-HTTP traffic[Packet size limited during capture]"
"3947","114.211813","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3948","114.211873","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3944#1] 33397 > http [ACK] Seq=748 Ack=3368484 Win=57920 Len=0 TSval=46745467 TSecr=595557745"
"3949","114.213210","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3950","114.276389","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3944#2] 33397 > http [ACK] Seq=748 Ack=3368484 Win=57920 Len=0 TSval=46745478 TSecr=595557745"
"3951","114.276511","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3944#3] 33397 > http [ACK] Seq=748 Ack=3368484 Win=57920 Len=0 TSval=46745479 TSecr=595557745"
"3952","114.277747","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3953","114.278996","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3954","114.454809","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 3944#4] 33397 > http [ACK] Seq=748 Ack=3368484 Win=57920 Len=0 TSval=46745490 TSecr=595557745"
"3955","114.454960","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3394548 Win=41992 Len=0 TSval=46745492 TSecr=595557769"
"3956","114.456346","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3957","114.457581","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3958","114.475785","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3395996 Win=49232 Len=0 TSval=46745492 TSecr=595557769"
"3959","114.475892","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3397444 Win=63712 Len=0 TSval=46745492 TSecr=595557769"
"3960","114.477143","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3961","114.478398","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3962","114.479860","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3963","114.479919","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3398892 Win=63712 Len=0 TSval=46745498 TSecr=595557775"
"3964","114.479992","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3400340 Win=63712 Len=0 TSval=46745498 TSecr=595557775"
"3965","114.481279","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3966","114.482512","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3967","114.706796","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3401788 Win=63712 Len=0 TSval=46745515 TSecr=595557793"
"3968","114.706908","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3403236 Win=63712 Len=0 TSval=46745515 TSecr=595557793"
"3969","114.708277","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3970","114.709575","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3971","114.712478","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3404684 Win=63712 Len=0 TSval=46745517 TSecr=595557795"
"3972","114.713838","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3973","114.713885","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3406132 Win=63712 Len=0 TSval=46745518 TSecr=595557795"
"3974","114.713958","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3407580 Win=63712 Len=0 TSval=46745518 TSecr=595557795"
"3975","114.714029","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3409028 Win=63712 Len=0 TSval=46745518 TSecr=595557796"
"3976","114.714241","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3410476 Win=63712 Len=0 TSval=46745518 TSecr=595557796"
"3977","114.715488","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3978","114.716735","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3979","114.717956","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3980","114.719189","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3981","114.720425","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3982","115.051802","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3411924 Win=63712 Len=0 TSval=46745541 TSecr=595557818"
"3983","115.051866","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3413372 Win=63712 Len=0 TSval=46745541 TSecr=595557818"
"3984","115.051940","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3414820 Win=63712 Len=0 TSval=46745541 TSecr=595557819"
"3985","115.052037","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3417716 Win=63712 Len=0 TSval=46745542 TSecr=595557819"
"3986","115.052232","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3420612 Win=63712 Len=0 TSval=46745544 TSecr=595557819"
"3987","115.053716","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3988","115.054949","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3989","115.056187","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3990","115.056270","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3422060 Win=63712 Len=0 TSval=46745548 TSecr=595557819"
"3991","115.057518","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3992","115.058753","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3993","115.059027","192.150.187.11","146.164.69.8","HTTP","319","Continuation or non-HTTP traffic[Packet size limited during capture]"
"3994","115.341686","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3424956 Win=63712 Len=0 TSval=46745575 TSecr=595557853"
"3995","115.341803","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3427852 Win=63712 Len=0 TSval=46745575 TSecr=595557853"
"3996","115.342782","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3429567 Win=63712 Len=0 TSval=46745576 TSecr=595557853"
"3997","131.427465","192.150.187.11","146.164.69.8","TCP","52","http > 33397 [FIN, ACK] Seq=3429567 Ack=748 Win=66608 Len=0 TSval=595559491 TSecr=46745576"
"3998","131.647560","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=3429568 Win=63712 Len=0 TSval=46747216 TSecr=595559491"
"3999","19519.684792","203.167.213.81","192.150.187.11","TCP","48","23568 > http [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"4000","19519.685016","192.150.187.11","203.167.213.81","TCP","46","http > 23568 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"4001","19519.842541","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"4002","19519.850199","203.167.213.81","192.150.187.11","HTTP","524","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4003","19519.852454","192.150.187.11","203.167.213.81","HTTP","1500","HTTP/1.1 200 OK [Packet size limited during capture]"
"4004","19519.853688","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4005","19520.195621","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=1461 Win=17520 Len=0"
"4006","19520.197001","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4007","19520.198233","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4008","19520.364499","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4005#1] 23568 > http [ACK] Seq=485 Ack=1461 Win=17520 Len=0"
"4009","19521.208655","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4010","19521.376873","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=4381 Win=17520 Len=0"
"4011","19521.378231","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4012","19521.379466","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4013","19521.380710","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4014","19521.545667","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4010#1] 23568 > http [ACK] Seq=485 Ack=4381 Win=17520 Len=0"
"4015","19521.551341","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4010#2] 23568 > http [ACK] Seq=485 Ack=4381 Win=17520 Len=0"
"4016","19521.558935","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4010#3] 23568 > http [ACK] Seq=485 Ack=4381 Win=17520 Len=0"
"4017","19521.560277","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4018","19521.728186","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4010#4] 23568 > http [ACK] Seq=485 Ack=4381 Win=17520 Len=0"
"4019","19523.408678","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4020","19523.576477","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=11681 Win=17520 Len=0"
"4021","19523.577859","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4022","19523.579090","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4023","19523.900226","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=13141 Win=17520 Len=0"
"4024","19523.901570","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4025","19523.902805","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4026","19524.898684","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4027","19525.202788","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=14601 Win=17520 Len=0"
"4028","19525.204147","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4029","19525.205379","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4030","19525.372171","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=16061 Win=17520 Len=0"
"4031","19525.373541","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4032","19525.374767","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4033","19525.503085","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=17521 Win=17520 Len=0"
"4034","19525.504432","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4035","19525.671179","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4033#1] 23568 > http [ACK] Seq=485 Ack=17521 Win=17520 Len=0"
"4036","19527.498718","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4037","19527.805817","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=18981 Win=17520 Len=0"
"4038","19527.807156","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4039","19527.808398","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4040","19527.973917","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=21901 Win=17520 Len=0"
"4041","19527.975254","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4042","19527.976490","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4043","19527.977729","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4044","19528.306842","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=23361 Win=17520 Len=0"
"4045","19528.308181","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4046","19529.298734","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4047","19529.608891","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=24821 Win=17520 Len=0"
