"No.","Time","Source","Destination","Protocol","Length","Info"
"204","25.947095","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"205","25.948328","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"206","25.949565","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"207","26.250579","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=168804 Win=63712 Len=0 TSval=46736643 TSecr=595548920"
"208","26.251941","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"209","26.253170","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"210","26.256995","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=171700 Win=63712 Len=0 TSval=46736665 TSecr=595548942"
"211","26.258338","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"212","26.259573","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"213","26.260557","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=174596 Win=63712 Len=0 TSval=46736666 TSecr=595548942"
"214","26.261893","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"215","26.262079","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=177492 Win=63712 Len=0 TSval=46736668 TSecr=595548942"
"216","26.262152","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=178940 Win=63712 Len=0 TSval=46736672 TSecr=595548942"
"217","26.263397","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"218","26.264632","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"219","26.265882","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"220","26.267110","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"221","26.440790","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=181836 Win=63712 Len=0 TSval=46736696 TSecr=595548973"
"222","26.442147","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"223","26.443384","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"224","26.502595","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=184732 Win=63712 Len=0 TSval=46736697 TSecr=595548974"
"225","26.503935","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"226","26.504170","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=187628 Win=63712 Len=0 TSval=46736697 TSecr=595548974"
"227","26.504268","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=190524 Win=63712 Len=0 TSval=46736697 TSecr=595548974"
"228","26.505786","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"229","26.507019","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"230","26.508262","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"231","26.508498","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=191972 Win=63712 Len=0 TSval=46736701 TSecr=595548974"
"232","26.509746","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"233","26.510978","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"234","26.512216","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"235","26.513454","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"236","26.632337","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=194868 Win=63712 Len=0 TSval=46736715 TSecr=595548992"
"237","26.633685","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"238","26.634910","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"239","26.704415","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=197764 Win=63712 Len=0 TSval=46736721 TSecr=595548998"
"240","26.705785","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"241","26.707011","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"242","26.895773","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=200660 Win=63712 Len=0 TSval=46736722 TSecr=595548998"
"243","26.895842","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=203556 Win=63712 Len=0 TSval=46736722 TSecr=595548998"
"244","26.897146","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"245","26.897233","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=206452 Win=63712 Len=0 TSval=46736722 TSecr=595548998"
"246","26.897403","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=209348 Win=63712 Len=0 TSval=46736736 TSecr=595549011"
"247","26.898911","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"248","26.900148","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"249","26.901384","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"250","26.902617","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"251","26.903854","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"252","26.905089","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"253","26.906326","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"254","27.008988","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=212244 Win=63712 Len=0 TSval=46736741 TSecr=595549018"
"255","27.010346","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"256","27.011573","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"257","27.370426","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=215140 Win=63712 Len=0 TSval=46736763 TSecr=595549037"
"258","27.370490","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=218036 Win=63712 Len=0 TSval=46736763 TSecr=595549037"
"259","27.370564","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=220932 Win=63712 Len=0 TSval=46736764 TSecr=595549038"
"260","27.371832","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"261","27.373086","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"262","27.374344","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"263","27.375641","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"264","27.376912","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"265","27.378200","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"266","27.379433","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"267","27.379496","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=223828 Win=63712 Len=0 TSval=46736764 TSecr=595549038"
"268","27.379568","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=226724 Win=63712 Len=0 TSval=46736772 TSecr=595549049"
"269","27.380908","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"270","27.382162","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"271","27.383384","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"272","27.384616","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"273","27.684846","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=229620 Win=63712 Len=0 TSval=46736808 TSecr=595549085"
"274","27.684902","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=232516 Win=63712 Len=0 TSval=46736810 TSecr=595549085"
"275","27.684994","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=235412 Win=63712 Len=0 TSval=46736811 TSecr=595549085"
"276","27.686241","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"277","27.687471","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"278","27.687557","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=238308 Win=63712 Len=0 TSval=46736811 TSecr=595549085"
"279","27.688805","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"280","27.690062","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"281","27.691318","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"282","27.692573","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"283","27.693871","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"284","27.695179","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"285","27.695252","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=241204 Win=63712 Len=0 TSval=46736811 TSecr=595549086"
"286","27.695314","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=242652 Win=63712 Len=0 TSval=46736815 TSecr=595549086"
"287","27.696582","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"288","27.697827","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"289","27.699056","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"290","27.990881","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=245548 Win=63712 Len=0 TSval=46736840 TSecr=595549116"
"291","27.990953","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=248444 Win=63712 Len=0 TSval=46736841 TSecr=595549116"
"292","27.991026","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=251340 Win=63712 Len=0 TSval=46736841 TSecr=595549116"
"293","27.992276","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"294","27.993507","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"295","27.994826","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"296","27.996083","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"297","27.997380","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"298","27.998642","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"299","27.999895","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"300","28.001474","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=254236 Win=63712 Len=0 TSval=46736841 TSecr=595549117"
"301","28.001547","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=257132 Win=63712 Len=0 TSval=46736841 TSecr=595549117"
"302","28.001620","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=258580 Win=63712 Len=0 TSval=46736846 TSecr=595549117"
"303","28.002866","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"304","28.004102","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"305","28.005337","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"306","28.006573","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"307","28.007808","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"308","28.501424","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=261476 Win=63712 Len=0 TSval=46736870 TSecr=595549147"
"309","28.501481","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=264372 Win=63712 Len=0 TSval=46736870 TSecr=595549147"
"310","28.502832","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"311","28.502905","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=267268 Win=63712 Len=0 TSval=46736871 TSecr=595549147"
"312","28.503157","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=270164 Win=63712 Len=0 TSval=46736872 TSecr=595549147"
"313","28.503224","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=273060 Win=63712 Len=0 TSval=46736872 TSecr=595549148"
"314","28.503298","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=275956 Win=63712 Len=0 TSval=46736873 TSecr=595549148"
"315","28.504580","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"316","28.505834","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"317","28.507056","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"318","28.508291","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"319","28.509526","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"320","28.510761","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"321","28.512019","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"322","28.513237","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"323","28.514469","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
